IsCanceled,LeadTime,arrival_date,StaysInWeekendNights,StaysInWeekNights,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests
1,169,2017-04-08,2,5,0,0,F,F,0,No Deposit,Transient,191.57,1
1,85,2017-04-08,2,5,0,0,D,D,0,No Deposit,Transient,147.87,1
1,248,2017-04-09,2,0,0,0,A,A,0,No Deposit,Transient-Party,80,0
1,41,2017-04-09,2,0,0,0,A,A,0,No Deposit,Transient,130,0
1,248,2017-04-09,2,0,0,0,A,A,0,No Deposit,Transient-Party,80,0
1,248,2017-04-09,2,0,0,0,A,A,0,No Deposit,Transient-Party,80,0
1,66,2017-04-09,2,0,0,0,A,A,0,Non Refund,Transient,100,0
1,66,2017-04-09,2,0,0,0,A,A,0,Non Refund,Transient,100,0
1,66,2017-04-09,2,0,0,0,A,A,0,Non Refund,Transient,100,0
1,66,2017-04-09,2,0,0,0,A,A,0,Non Refund,Transient,100,0
1,171,2017-04-09,2,0,0,0,A,A,0,No Deposit,Transient,109.8,2
1,66,2017-04-09,2,0,0,0,A,A,0,Non Refund,Transient,100,0
1,66,2017-04-09,2,0,0,0,A,A,0,Non Refund,Transient,100,0
1,122,2017-04-09,2,1,0,0,A,A,0,No Deposit,Transient,99,1
1,145,2017-04-09,2,1,0,0,A,A,1,No Deposit,Transient,188,2
1,56,2017-04-09,2,2,0,0,A,A,0,No Deposit,Transient,144,0
1,79,2017-04-09,2,2,0,0,A,A,0,No Deposit,Transient,99,2
1,193,2017-04-09,2,2,0,0,A,A,0,No Deposit,Transient,117,1
1,73,2017-04-09,2,3,0,0,A,A,0,No Deposit,Transient,118.8,0
1,55,2017-04-09,2,3,0,0,A,A,0,No Deposit,Transient,117,0
1,71,2017-04-09,2,3,0,0,A,A,0,No Deposit,Transient,121.1,1
1,0,2017-04-09,1,0,0,0,A,A,0,No Deposit,Transient,12,0
1,75,2017-04-09,2,3,0,0,A,A,0,No Deposit,Transient,136.8,0
1,88,2017-04-09,2,5,0,0,E,E,0,No Deposit,Transient,159.43,0
1,83,2017-04-10,1,0,0,0,A,A,0,No Deposit,Transient,177.75,3
1,83,2017-04-10,1,0,0,0,A,A,0,No Deposit,Transient,177.75,3
1,31,2017-04-10,1,1,0,0,A,A,0,No Deposit,Transient,120,0
1,33,2017-04-10,1,1,0,0,A,A,0,No Deposit,Transient,140,0
1,10,2017-04-10,1,1,0,0,A,A,0,No Deposit,Transient,115,1
1,38,2017-04-10,1,1,0,0,A,A,0,No Deposit,Transient,140,0
1,43,2017-04-10,1,2,0,0,A,A,0,No Deposit,Transient,116,0
1,28,2017-04-10,1,2,0,0,A,A,0,No Deposit,Transient,140,0
1,82,2017-04-10,1,2,0,0,D,D,0,No Deposit,Transient,216,0
1,48,2017-04-10,1,3,0,0,A,A,0,No Deposit,Transient,108,0
1,83,2017-04-10,1,3,0,0,D,D,0,No Deposit,Transient,164.25,0
1,180,2017-04-10,1,3,0,0,A,A,0,No Deposit,Transient,109.8,1
1,51,2017-04-10,1,3,0,0,A,A,0,No Deposit,Transient,108,0
1,114,2017-04-10,1,5,0,0,A,A,2,No Deposit,Transient,106.5,2
1,141,2017-04-11,0,1,0,0,D,D,0,No Deposit,Transient,130.5,0
1,80,2017-04-11,0,3,0,0,D,D,0,No Deposit,Transient,228,1
1,119,2017-04-11,0,3,0,0,A,A,0,No Deposit,Transient,102,1
1,162,2017-04-11,2,5,0,0,A,A,0,No Deposit,Transient,155.06,0
1,221,2017-04-11,2,5,0,0,A,A,0,No Deposit,Transient,99,0
1,39,2017-04-12,0,2,0,0,A,A,0,No Deposit,Transient,120,0
1,112,2017-04-12,0,3,0,0,D,D,0,No Deposit,Transient,172.5,1
1,96,2017-04-12,0,3,0,0,A,A,0,No Deposit,Transient,159,1
1,121,2017-04-12,0,4,0,0,D,D,0,No Deposit,Transient,173.25,0
1,219,2017-04-12,0,4,0,0,B,B,0,No Deposit,Transient,206.1,0
1,278,2017-04-12,1,4,0,0,A,B,1,No Deposit,Transient,99,1
1,278,2017-04-12,1,4,0,0,A,B,1,No Deposit,Transient,99,1
1,259,2017-04-12,2,4,0,0,A,A,0,No Deposit,Transient,109.8,2
1,280,2017-04-12,2,6,0,0,A,A,0,No Deposit,Transient,126,1
1,34,2017-04-13,0,2,0,0,E,E,0,No Deposit,Transient,180,0
1,60,2017-04-13,0,2,0,0,E,E,0,No Deposit,Transient,184,0
1,19,2017-04-13,0,3,0,0,E,E,0,No Deposit,Transient,174,0
1,151,2017-04-13,0,3,0,0,A,A,0,No Deposit,Transient,126,1
1,17,2017-04-13,0,3,0,0,A,A,0,No Deposit,Transient,138.33,0
1,159,2017-04-13,0,3,0,0,A,A,1,No Deposit,Transient,117,1
1,315,2017-04-13,0,3,0,0,A,A,0,No Deposit,Transient,109.8,0
1,155,2017-04-13,1,3,0,0,A,A,0,Non Refund,Transient,130,0
1,6,2017-04-13,1,3,0,0,A,A,0,No Deposit,Transient,157.5,1
1,16,2017-04-13,1,3,0,0,A,A,0,No Deposit,Transient,132.5,0
1,155,2017-04-13,1,3,0,0,A,A,0,Non Refund,Transient,130,0
1,155,2017-04-13,1,3,0,0,A,A,0,Non Refund,Transient,130,0
1,175,2017-04-13,1,3,0,0,D,D,0,No Deposit,Transient,166.5,2
1,136,2017-04-13,1,3,0,0,D,D,2,No Deposit,Transient,173.25,0
1,85,2017-04-13,1,3,0,0,E,E,0,No Deposit,Transient,202.5,2
1,309,2017-04-13,1,3,0,0,A,A,0,No Deposit,Transient,99,0
1,155,2017-04-13,1,3,0,0,A,A,0,Non Refund,Transient,130,0
1,71,2017-04-13,2,3,0,0,A,A,0,No Deposit,Transient,116.1,2
1,237,2017-04-13,2,3,0,0,A,A,0,No Deposit,Transient,129.6,2
1,17,2017-04-14,0,2,0,0,A,A,0,No Deposit,Transient,150,0
1,7,2017-04-14,0,2,0,0,A,A,0,No Deposit,Transient,160,1
1,7,2017-04-14,0,2,0,0,A,A,0,No Deposit,Transient,160,0
1,57,2017-04-14,0,2,0,0,D,D,0,No Deposit,Transient,180,0
1,103,2017-04-14,1,2,0,0,D,D,0,No Deposit,Transient,181.5,1
1,298,2017-04-14,1,2,0,0,A,A,0,No Deposit,Transient-Party,90,0
1,61,2017-04-14,1,2,0,0,D,D,0,No Deposit,Transient,141,0
1,114,2017-04-14,1,2,0,0,D,D,0,No Deposit,Transient,145.5,0
1,264,2017-04-14,1,2,0,0,A,A,0,No Deposit,Transient,99,0
1,298,2017-04-14,1,2,0,0,A,A,0,No Deposit,Transient-Party,90,0
1,227,2017-04-14,1,2,0,0,A,A,0,No Deposit,Transient,99,1
1,298,2017-04-14,1,2,0,0,A,A,0,No Deposit,Transient-Party,90,0
1,61,2017-04-14,1,2,0,0,D,D,0,No Deposit,Transient,177,0
1,298,2017-04-14,1,2,0,0,A,A,0,No Deposit,Transient-Party,90,0
1,61,2017-04-14,1,2,0,0,D,D,0,No Deposit,Transient,141,0
1,125,2017-04-14,2,2,0,0,A,A,0,No Deposit,Transient,103.5,0
1,176,2017-04-14,2,2,0,0,A,A,0,No Deposit,Transient-Party,90,0
1,176,2017-04-14,2,2,0,0,A,A,0,No Deposit,Transient-Party,90,0
1,62,2017-04-15,2,1,0,0,A,A,1,No Deposit,Transient,132,0
1,205,2017-04-15,2,1,0,0,A,A,0,No Deposit,Transient,151.2,1
1,58,2017-04-15,2,1,0,0,A,A,1,No Deposit,Transient,114,0
1,212,2017-04-15,2,2,0,0,A,A,0,No Deposit,Transient,110,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,200,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,87,2017-04-15,2,2,0,0,A,A,0,Non Refund,Transient,95,0
1,34,2017-04-15,2,2,0,0,D,D,0,No Deposit,Transient,190,0
1,99,2017-04-15,2,4,0,0,A,A,0,No Deposit,Transient-Party,105,0
1,99,2017-04-15,2,4,0,0,A,A,0,No Deposit,Transient-Party,105,0
1,44,2017-04-16,2,0,0,0,A,A,0,No Deposit,Transient,114,0
1,43,2017-04-16,2,0,0,0,A,A,0,No Deposit,Transient,120,0
1,88,2017-04-16,2,0,0,0,A,A,0,No Deposit,Transient,108,0
1,128,2017-04-16,2,1,0,0,A,A,0,Non Refund,Transient,100,0
1,128,2017-04-16,2,1,0,0,A,A,0,Non Refund,Transient,100,0
1,128,2017-04-16,2,1,0,0,A,A,0,Non Refund,Transient,100,0
1,49,2017-04-16,2,1,0,0,A,A,0,No Deposit,Transient,97.2,0
1,62,2017-04-16,2,1,0,0,A,A,2,No Deposit,Transient,126,0
1,174,2017-04-16,2,1,0,0,A,A,0,Non Refund,Transient,100,0
1,87,2017-04-16,2,2,0,0,A,A,0,No Deposit,Transient,117,0
1,42,2017-04-16,2,2,0,0,D,D,0,No Deposit,Transient,146.25,0
1,223,2017-04-17,1,0,0,0,A,A,0,No Deposit,Transient,133.2,1
1,17,2017-04-17,1,1,0,0,F,F,0,No Deposit,Transient,282,0
1,34,2017-04-17,1,1,0,0,A,A,0,No Deposit,Transient,129,0
1,75,2017-04-17,1,2,0,0,G,G,0,No Deposit,Transient,255,0
1,111,2017-04-17,1,2,0,0,A,A,0,No Deposit,Transient,144,2
1,141,2017-04-17,1,2,0,0,A,A,0,No Deposit,Transient,117,0
1,155,2017-04-17,1,3,0,0,A,A,0,No Deposit,Transient,117,2
1,154,2017-04-17,1,3,0,0,A,A,0,No Deposit,Transient,134.5,0
1,155,2017-04-17,1,3,0,0,A,A,0,No Deposit,Transient,117,2
1,53,2017-04-17,1,3,0,0,D,D,0,No Deposit,Transient,135,1
1,77,2017-04-17,1,4,0,0,D,D,0,No Deposit,Transient,171,1
1,60,2017-04-17,1,4,0,0,D,D,0,No Deposit,Transient,135,0
1,141,2017-04-17,1,5,0,0,D,D,0,No Deposit,Transient,130.5,0
1,35,2017-04-17,3,6,0,0,D,D,0,No Deposit,Transient,185,3
1,386,2017-04-18,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,386,2017-04-18,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,386,2017-04-18,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,386,2017-04-18,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,386,2017-04-18,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,79,2017-04-18,0,3,0,0,D,D,0,No Deposit,Transient,171,0
1,35,2017-04-18,0,3,0,0,A,A,0,No Deposit,Transient,132.33,0
1,23,2017-04-18,0,3,0,0,E,E,0,No Deposit,Transient,214,0
1,281,2017-04-18,0,4,0,0,A,A,0,No Deposit,Transient,109.8,1
1,15,2017-04-18,0,4,0,0,A,A,0,No Deposit,Transient,115,1
1,70,2017-04-18,0,4,0,0,A,A,0,No Deposit,Contract,80,0
1,45,2017-04-19,0,1,0,0,A,A,0,No Deposit,Transient,144,0
1,42,2017-04-19,0,3,0,0,D,D,0,No Deposit,Transient,150,0
1,42,2017-04-19,0,3,0,0,D,D,0,No Deposit,Transient,150,0
1,19,2017-04-19,0,3,0,0,A,A,0,No Deposit,Transient,115,1
1,195,2017-04-19,0,3,0,0,A,A,0,No Deposit,Transient,133.2,0
1,133,2017-04-19,0,4,0,0,A,A,1,No Deposit,Transient-Party,90,0
1,90,2017-04-19,0,4,0,0,A,A,0,No Deposit,Transient-Party,100,0
1,11,2017-04-19,1,4,0,0,A,A,0,No Deposit,Transient,150,2
1,313,2017-04-19,2,6,0,0,A,A,0,No Deposit,Transient,109.8,0
1,120,2017-04-20,0,2,0,0,A,A,0,No Deposit,Transient,126,1
1,102,2017-04-20,0,2,0,0,D,D,0,No Deposit,Transient,139.5,2
1,125,2017-04-20,0,3,0,0,A,A,0,Non Refund,Transient,85,0
1,255,2017-04-20,0,3,0,0,A,A,0,No Deposit,Transient,126,0
1,125,2017-04-20,0,3,0,0,A,A,0,Non Refund,Transient,85,0
1,143,2017-04-20,0,3,0,0,A,A,0,Non Refund,Transient,85,0
1,125,2017-04-20,0,3,0,0,A,A,0,Non Refund,Transient,85,0
1,125,2017-04-20,0,3,0,0,A,A,0,Non Refund,Transient,85,0
1,125,2017-04-20,0,3,0,0,A,A,0,Non Refund,Transient,85,0
1,125,2017-04-20,0,3,0,0,A,A,0,Non Refund,Transient,85,0
1,101,2017-04-20,1,3,0,0,F,F,0,No Deposit,Transient,198,0
1,105,2017-04-20,2,3,0,0,D,D,0,No Deposit,Transient,139.5,0
1,204,2017-04-21,0,1,0,0,B,B,0,No Deposit,Transient,229,0
1,316,2017-04-21,0,1,0,0,A,A,0,No Deposit,Transient,93.5,0
1,204,2017-04-21,0,1,0,0,B,B,0,No Deposit,Transient,103.05,0
1,126,2017-04-21,0,1,0,0,A,A,0,No Deposit,Transient,144,3
1,130,2017-04-21,0,2,0,0,A,A,0,Non Refund,Transient,95,0
1,189,2017-04-21,0,2,0,0,A,A,0,No Deposit,Transient,133.2,0
1,130,2017-04-21,0,2,0,0,A,A,0,Non Refund,Transient,95,0
1,130,2017-04-21,0,2,0,0,A,A,0,Non Refund,Transient,95,0
1,130,2017-04-21,0,2,0,0,A,A,0,Non Refund,Transient,95,0
1,177,2017-04-21,0,2,0,0,A,A,0,Refundable,Transient,99,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,91,2017-04-21,1,2,0,0,A,A,0,No Deposit,Transient,126,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,251,2017-04-21,1,2,0,0,A,A,0,No Deposit,Transient,109.8,2
1,91,2017-04-21,1,2,0,0,D,D,0,No Deposit,Transient,135,0
1,130,2017-04-21,0,2,0,0,A,A,0,Non Refund,Transient,95,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,239,2017-04-21,1,2,0,0,A,A,0,No Deposit,Transient,122.4,1
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,91,2017-04-21,1,2,0,0,E,E,0,No Deposit,Transient,162,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,163,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-21,1,2,0,0,A,A,0,Non Refund,Transient,90,0
1,195,2017-04-21,2,2,0,0,A,A,0,No Deposit,Transient,99,1
1,67,2017-04-21,2,2,0,0,A,A,0,No Deposit,Transient,126,0
1,103,2017-04-21,2,2,0,0,F,F,0,No Deposit,Transient,198,0
1,67,2017-04-21,2,2,0,0,A,A,0,No Deposit,Transient,126,0
1,82,2017-04-21,2,2,0,0,D,D,0,No Deposit,Transient,171,0
1,194,2017-04-21,2,3,0,0,A,A,0,No Deposit,Transient,117,2
1,169,2017-04-21,2,3,0,0,F,F,0,No Deposit,Transient,189,1
1,153,2017-04-21,2,3,0,0,D,D,0,No Deposit,Transient,130.5,0
1,97,2017-04-21,2,5,0,0,D,D,0,No Deposit,Transient,135.51,1
1,274,2017-04-22,1,1,0,0,A,A,0,No Deposit,Transient,109.8,2
1,68,2017-04-22,1,1,0,0,A,A,0,No Deposit,Transient,108,0
1,332,2017-04-22,1,1,0,0,D,D,0,No Deposit,Transient,141.3,0
1,284,2017-04-22,2,1,0,0,A,A,0,No Deposit,Transient,104.4,0
1,393,2017-04-22,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,393,2017-04-22,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,393,2017-04-22,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,393,2017-04-22,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,108,2017-04-22,2,1,0,0,D,D,0,No Deposit,Transient,175.5,0
1,393,2017-04-22,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,393,2017-04-22,2,1,0,0,A,A,0,Non Refund,Transient,90,0
1,100,2017-04-22,2,2,0,0,A,A,0,Non Refund,Transient,105,0
1,237,2017-04-22,2,2,0,0,D,D,0,No Deposit,Transient,145.8,0
1,100,2017-04-22,2,2,0,0,A,A,0,Non Refund,Transient,105,0
1,152,2017-04-22,2,2,0,0,A,A,0,Non Refund,Transient,105,0
1,100,2017-04-22,2,2,0,0,A,A,0,Non Refund,Transient,105,0
1,100,2017-04-22,2,2,0,0,A,A,0,Non Refund,Transient,105,0
1,85,2017-04-22,2,2,0,0,D,D,0,No Deposit,Transient,135,0
1,237,2017-04-22,2,2,0,0,A,A,0,No Deposit,Transient,113.4,0
1,82,2017-04-22,2,1,0,0,A,A,0,No Deposit,Transient,126,1
1,18,2017-04-23,1,0,0,0,A,A,0,Non Refund,Transient,102.6,0
1,135,2017-04-23,2,0,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-23,2,0,0,0,A,A,0,Non Refund,Transient,90,0
1,24,2017-04-23,2,0,0,0,A,A,0,No Deposit,Transient,115,0
1,184,2017-04-23,2,0,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-23,2,0,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-23,2,0,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-23,2,0,0,0,A,A,0,Non Refund,Transient,90,0
1,135,2017-04-23,2,0,0,0,A,A,0,Non Refund,Transient,90,0
1,24,2017-04-23,2,0,0,0,A,A,0,No Deposit,Transient,115,1
1,103,2017-04-23,2,1,0,0,F,F,1,No Deposit,Transient,224,0
1,129,2017-04-23,2,1,0,0,A,A,0,No Deposit,Transient,108,2
1,139,2017-04-23,2,1,0,0,A,A,0,No Deposit,Transient,117,0
1,310,2017-04-23,2,2,0,0,A,A,0,No Deposit,Transient-Party,75,0
1,310,2017-04-23,2,2,0,0,A,A,0,No Deposit,Transient-Party,75,0
1,52,2017-04-23,2,2,0,0,E,E,0,No Deposit,Transient,162,0
1,73,2017-04-23,2,2,0,0,A,A,0,No Deposit,Transient,117,0
1,199,2017-04-23,2,3,0,0,A,A,0,No Deposit,Transient,123.84,0
1,37,2017-04-24,1,2,0,0,F,F,0,No Deposit,Transient,224,0
1,44,2017-04-24,1,2,0,0,A,A,0,No Deposit,Transient,99,0
1,52,2017-04-24,1,2,0,0,D,D,0,No Deposit,Transient,110,0
1,123,2017-04-24,1,3,0,0,A,A,0,No Deposit,Transient,105.75,2
1,123,2017-04-24,1,3,0,0,A,A,0,No Deposit,Transient,123.75,1
1,81,2017-04-24,1,3,0,0,A,A,2,No Deposit,Transient,108.75,0
1,396,2017-04-25,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,396,2017-04-25,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,396,2017-04-25,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,396,2017-04-25,0,1,0,0,A,A,0,Non Refund,Transient,90,0
1,53,2017-04-25,0,2,0,0,D,D,0,No Deposit,Transient,121.5,0
1,77,2017-04-25,0,4,0,0,D,D,0,No Deposit,Transient,135,0
1,263,2017-04-25,0,5,0,0,A,A,0,No Deposit,Transient,99,1
1,9,2017-04-26,0,1,0,0,D,D,0,No Deposit,Transient,175,0
1,53,2017-04-26,0,1,0,0,F,F,0,No Deposit,Transient,230,0
1,96,2017-04-26,0,2,0,0,A,A,0,Non Refund,Transient,130,0
1,96,2017-04-26,0,2,0,0,A,A,0,Non Refund,Transient,130,0
1,96,2017-04-26,0,2,0,0,A,A,0,Non Refund,Transient,130,0
1,96,2017-04-26,0,2,0,0,A,A,0,Non Refund,Transient,130,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,100,2017-04-26,0,3,0,0,A,A,0,No Deposit,Transient,120,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,96,2017-04-26,0,2,0,0,A,A,0,Non Refund,Transient,130,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,88,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,140,0
1,156,2017-04-26,0,3,0,0,A,A,0,Non Refund,Transient,100,0
1,170,2017-04-26,0,4,0,0,D,D,0,No Deposit,Transient,130.5,2
1,110,2017-04-26,1,4,0,0,F,F,0,No Deposit,Transient,190.8,0
1,110,2017-04-26,1,4,0,0,A,A,0,No Deposit,Transient,136.8,0
1,110,2017-04-26,1,4,0,0,A,A,0,No Deposit,Transient,136.8,0
1,110,2017-04-26,1,4,0,0,A,A,0,No Deposit,Transient,136.8,0
1,110,2017-04-26,1,4,0,0,A,A,0,No Deposit,Transient,100.8,0
1,110,2017-04-26,1,4,0,0,D,D,0,No Deposit,Transient,158.95,0
1,110,2017-04-26,1,4,0,0,F,F,0,No Deposit,Transient,190.8,0
1,151,2017-04-26,2,4,0,0,A,A,0,No Deposit,Transient,100.5,0
1,43,2017-04-27,0,1,0,0,E,E,0,No Deposit,Transient,174,1
1,43,2017-04-27,0,1,0,0,E,E,0,No Deposit,Transient,174,1
1,58,2017-04-27,0,2,0,0,A,A,0,No Deposit,Transient,108,0
1,268,2017-04-27,0,2,0,0,A,A,0,No Deposit,Transient,84.55,1
1,33,2017-04-27,0,2,0,0,A,A,0,No Deposit,Transient,114,2
1,30,2017-04-27,0,2,0,0,A,A,0,No Deposit,Transient,114,0
1,10,2017-04-27,0,2,0,0,F,F,0,No Deposit,Transient,260,0
1,112,2017-04-27,0,3,0,0,E,E,0,No Deposit,Transient,153,0
1,25,2017-04-27,0,3,0,0,A,A,0,No Deposit,Transient,115,1
1,170,2017-04-27,0,3,0,0,D,D,0,No Deposit,Transient,130.5,0
1,316,2017-04-27,0,3,0,0,A,A,0,No Deposit,Transient,109.8,0
1,316,2017-04-27,0,3,0,0,A,A,0,No Deposit,Transient,104.4,0
1,20,2017-04-27,0,3,0,0,A,A,0,No Deposit,Transient,115,0
1,316,2017-04-27,0,3,0,0,A,A,0,No Deposit,Transient,104.4,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,111,2017-04-27,1,3,0,0,A,A,0,Non Refund,Transient,120,0
1,108,2017-04-27,2,3,0,0,A,A,0,No Deposit,Transient,118.8,0
1,16,2017-04-27,2,3,0,0,A,A,0,No Deposit,Transient,126.65,1
1,78,2017-04-28,0,1,0,0,A,E,0,No Deposit,Transient,108,0
1,46,2017-04-28,0,1,0,0,A,A,0,No Deposit,Transient,117,0
1,112,2017-04-28,0,1,0,0,A,A,0,No Deposit,Transient,126,0
1,29,2017-04-28,0,2,0,0,E,E,0,No Deposit,Transient,215,1
1,336,2017-04-28,0,2,0,0,A,A,0,No Deposit,Transient,99,0
1,159,2017-04-28,1,2,0,0,D,D,0,No Deposit,Transient,130.5,0
1,159,2017-04-28,1,2,0,0,D,D,0,No Deposit,Transient,130.5,0
1,23,2017-04-28,1,2,0,0,F,F,0,No Deposit,Transient,225,1
1,94,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,99,0
1,272,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,144,0
1,108,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,117,2
1,294,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,99,1
1,159,2017-04-28,1,2,0,0,D,D,0,No Deposit,Transient,130.5,0
1,261,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,126,1
1,161,2017-04-28,1,2,0,0,D,D,0,No Deposit,Transient,166.5,0
1,272,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,144,0
1,0,2017-04-28,1,2,0,0,D,D,0,No Deposit,Transient,130.5,1
1,285,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,104.4,2
1,261,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,109.8,1
1,186,2017-04-28,1,2,0,0,D,D,0,No Deposit,Transient,130.5,1
1,159,2017-04-28,1,2,0,0,D,D,0,No Deposit,Transient,130.5,0
1,29,2017-04-28,1,2,0,0,A,A,0,No Deposit,Transient,115,1
